cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,PM 2.5 AQI,PM 1,NC (2.5),NC (10),tpsize,mcpm10_aqi,PM 4,PM 10,NC (1),PM 2.5,NC (0.5),NC (4),fanspd,RH (%),T (C),device_id,Device Name
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T16:01:47.47Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 16:00:46+00:00,17.0,4.0,33.0,33.0,0.44,4.0,4.0,4.0,33.0,4.0,28.0,33.0,5998.0,34.0,26.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T17:01:47.498Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 17:00:46+00:00,13.0,3.0,27.0,27.0,0.42,3.0,3.0,3.0,27.0,3.0,24.0,27.0,6000.0,35.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T18:01:47.543Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 18:00:46+00:00,17.0,4.0,32.0,32.0,0.47,4.0,4.0,4.0,32.0,4.0,27.0,32.0,6000.0,34.0,27.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T19:01:46.577Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 19:00:46+00:00,17.0,4.0,37.0,37.0,0.44,4.0,4.0,4.0,36.0,4.0,31.0,37.0,5998.0,34.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T20:01:46.635Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 20:00:46+00:00,21.0,5.0,44.0,44.0,0.45,5.0,5.0,5.0,44.0,5.0,37.0,44.0,5999.0,34.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T21:01:46.663Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 21:00:46+00:00,25.0,6.0,52.0,52.0,0.45,6.0,6.0,6.0,51.0,6.0,44.0,52.0,6001.0,34.0,26.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T22:01:46.701Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 22:00:46+00:00,21.0,5.0,44.0,44.0,0.46,5.0,5.0,5.0,44.0,5.0,37.0,44.0,5998.0,35.0,26.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-14T23:01:46.745Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-14 23:00:46+00:00,21.0,5.0,44.0,44.0,0.45,5.0,5.0,5.0,44.0,5.0,38.0,44.0,5997.0,35.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T00:01:46.785Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 00:00:46+00:00,17.0,4.0,37.0,37.0,0.44,4.0,4.0,4.0,37.0,4.0,32.0,37.0,5999.0,35.0,26.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T01:01:46.83Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 01:00:46+00:00,17.0,4.0,36.0,36.0,0.44,4.0,4.0,4.0,36.0,4.0,31.0,36.0,5999.0,35.0,26.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T02:01:46.871Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 02:00:46+00:00,21.0,5.0,40.0,40.0,0.45,5.0,5.0,5.0,40.0,5.0,35.0,40.0,5998.0,34.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T03:01:46.976Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 03:00:46+00:00,21.0,5.0,40.0,40.0,0.44,5.0,5.0,5.0,40.0,5.0,35.0,40.0,5999.0,34.0,27.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T04:01:46.929Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 04:00:46+00:00,25.0,6.0,52.0,52.0,0.47,6.0,6.0,6.0,52.0,6.0,45.0,52.0,6000.0,38.0,24.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T05:01:46.994Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 05:00:46+00:00,29.0,7.0,61.0,61.0,0.47,6.0,7.0,7.0,61.0,7.0,52.0,61.0,6000.0,40.0,23.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T06:01:47.02Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 06:00:46+00:00,21.0,5.0,47.0,47.0,0.45,5.0,5.0,5.0,47.0,5.0,41.0,47.0,6000.0,42.0,23.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T07:01:47.06Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 07:00:46+00:00,21.0,4.0,40.0,40.0,0.46,5.0,5.0,5.0,40.0,5.0,34.0,40.0,6000.0,43.0,22.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T08:01:47.102Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 08:00:46+00:00,21.0,4.0,40.0,40.0,0.48,5.0,5.0,5.0,39.0,5.0,34.0,40.0,6000.0,45.0,22.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T09:01:47.145Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 09:00:46+00:00,17.0,4.0,35.0,35.0,0.46,4.0,4.0,4.0,35.0,4.0,30.0,35.0,6000.0,46.0,22.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T10:01:47.166Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 10:00:46+00:00,13.0,3.0,29.0,29.0,0.46,3.0,3.0,3.0,29.0,3.0,25.0,29.0,5999.0,47.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T11:01:47.207Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 11:00:46+00:00,17.0,4.0,33.0,33.0,0.44,4.0,4.0,4.0,33.0,4.0,28.0,33.0,5999.0,48.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T12:01:47.256Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 12:00:46+00:00,17.0,4.0,35.0,35.0,0.45,4.0,4.0,4.0,34.0,4.0,30.0,35.0,6000.0,48.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T13:01:47.294Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 13:00:46+00:00,17.0,4.0,35.0,35.0,0.47,4.0,4.0,4.0,34.0,4.0,30.0,35.0,5999.0,47.0,21.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T14:01:47.316Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 14:00:46+00:00,17.0,4.0,39.0,39.0,0.47,4.0,4.0,4.0,39.0,4.0,34.0,39.0,6001.0,46.0,21.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T15:01:47.36Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 15:00:46+00:00,21.0,4.0,40.0,40.0,0.48,5.0,5.0,5.0,40.0,5.0,35.0,40.0,6000.0,47.0,21.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T16:01:47.392Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 16:00:46+00:00,21.0,5.0,47.0,47.0,0.45,5.0,5.0,5.0,47.0,5.0,40.0,47.0,6000.0,46.0,21.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T17:01:47.441Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 17:00:46+00:00,21.0,5.0,44.0,44.0,0.45,5.0,5.0,5.0,44.0,5.0,38.0,44.0,6000.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T18:01:47.474Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 18:00:46+00:00,21.0,5.0,42.0,42.0,0.48,5.0,5.0,5.0,42.0,5.0,36.0,42.0,5999.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T19:01:47.508Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 19:00:46+00:00,25.0,6.0,51.0,51.0,0.47,6.0,6.0,6.0,51.0,6.0,44.0,51.0,6000.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T20:01:47.547Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 20:00:46+00:00,21.0,5.0,47.0,47.0,0.45,5.0,5.0,5.0,47.0,5.0,41.0,47.0,5999.0,45.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T21:01:47.573Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 21:00:47+00:00,17.0,4.0,34.0,34.0,0.45,4.0,4.0,4.0,34.0,4.0,29.0,34.0,5999.0,44.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T22:01:47.613Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 22:00:47+00:00,13.0,3.0,26.0,26.0,0.44,3.0,3.0,3.0,26.0,3.0,22.0,26.0,6000.0,44.0,22.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-15T23:01:47.655Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-15 23:00:47+00:00,13.0,3.0,27.0,27.0,0.42,3.0,3.0,3.0,27.0,3.0,23.0,27.0,6000.0,44.0,22.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T00:01:47.687Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 00:00:47+00:00,17.0,3.0,31.0,31.0,0.46,4.0,4.0,4.0,31.0,4.0,27.0,31.0,6000.0,44.0,22.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T01:01:47.732Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 01:00:47+00:00,13.0,3.0,24.0,24.0,0.43,3.0,3.0,3.0,24.0,3.0,20.0,24.0,5999.0,44.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T02:01:47.768Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 02:00:47+00:00,4.0,1.0,10.0,10.0,0.42,1.0,1.0,1.0,10.0,1.0,8.0,10.0,6000.0,44.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T03:01:47.794Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 03:00:47+00:00,4.0,1.0,7.0,7.0,0.44,1.0,1.0,1.0,7.0,1.0,6.0,7.0,5999.0,45.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T04:01:47.834Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 04:00:47+00:00,4.0,1.0,5.0,5.0,0.45,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5999.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T05:01:47.879Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 05:00:47+00:00,4.0,1.0,5.0,5.0,0.43,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5999.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T06:01:47.912Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 06:00:47+00:00,0.0,0.0,4.0,4.0,0.43,0.0,0.0,0.0,4.0,0.0,4.0,4.0,6000.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T07:01:47.949Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 07:00:47+00:00,0.0,0.0,4.0,4.0,0.44,0.0,0.0,0.0,4.0,0.0,4.0,4.0,5999.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T08:01:47.981Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 08:00:47+00:00,4.0,1.0,5.0,5.0,0.42,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6000.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T09:01:48.024Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 09:00:47+00:00,4.0,1.0,5.0,5.0,0.45,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6000.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T10:01:48.072Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 10:00:47+00:00,4.0,1.0,5.0,5.0,0.45,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6000.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T11:01:48.094Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 11:00:47+00:00,4.0,1.0,5.0,5.0,0.43,1.0,1.0,1.0,5.0,1.0,5.0,5.0,6000.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T12:01:48.131Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 12:00:47+00:00,4.0,1.0,5.0,5.0,0.47,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6000.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T13:01:48.169Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 13:00:47+00:00,4.0,1.0,7.0,7.0,0.45,1.0,1.0,1.0,7.0,1.0,6.0,7.0,5999.0,45.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T14:01:49.559Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 14:00:47+00:00,4.0,1.0,7.0,7.0,0.49,1.0,1.0,1.0,7.0,1.0,6.0,7.0,6000.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T15:01:48.244Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 15:00:47+00:00,4.0,1.0,8.0,8.0,0.45,1.0,1.0,1.0,8.0,1.0,7.0,8.0,6000.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T16:01:48.267Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 16:00:47+00:00,4.0,1.0,10.0,10.0,0.45,1.0,1.0,1.0,10.0,1.0,8.0,10.0,5999.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T17:01:48.319Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 17:00:47+00:00,4.0,1.0,6.0,6.0,0.46,1.0,1.0,1.0,6.0,1.0,5.0,6.0,6000.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T18:01:48.344Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 18:00:47+00:00,0.0,0.0,2.0,2.0,0.44,0.0,0.0,0.0,2.0,0.0,2.0,2.0,6000.0,45.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T19:01:48.399Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 19:00:47+00:00,4.0,0.0,4.0,4.0,0.44,1.0,1.0,1.0,4.0,1.0,4.0,4.0,6000.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T20:01:48.432Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 20:00:47+00:00,4.0,1.0,5.0,5.0,0.45,1.0,1.0,1.0,5.0,1.0,4.0,5.0,6000.0,45.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T21:01:48.469Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 21:00:47+00:00,4.0,1.0,5.0,5.0,0.45,1.0,1.0,1.0,5.0,1.0,5.0,5.0,6000.0,45.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T22:01:48.512Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 22:00:47+00:00,4.0,1.0,11.0,11.0,0.45,1.0,1.0,1.0,11.0,1.0,9.0,11.0,5999.0,44.0,22.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-16T23:01:48.544Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-16 23:00:47+00:00,8.0,2.0,17.0,17.0,0.44,2.0,2.0,2.0,17.0,2.0,15.0,17.0,6000.0,44.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-17T00:01:47.591Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-17 00:00:47+00:00,4.0,1.0,12.0,12.0,0.43,1.0,1.0,1.0,12.0,1.0,11.0,12.0,5999.0,44.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-17T01:01:47.621Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-17 01:00:47+00:00,8.0,2.0,14.0,14.0,0.43,2.0,2.0,2.0,14.0,2.0,12.0,14.0,5999.0,45.0,22.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-17T02:01:47.656Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-17 02:00:47+00:00,4.0,1.0,13.0,13.0,0.46,1.0,1.0,1.0,13.0,1.0,11.0,13.0,5999.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-17T03:01:47.697Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-17 03:00:47+00:00,8.0,1.0,14.0,14.0,0.45,2.0,2.0,2.0,13.0,2.0,12.0,14.0,6000.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-03-17T04:01:47.723Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.003712, 'longitude': -78.9380455}}",8143,81432039053,[],0,2025-03-17 04:00:47+00:00,4.0,1.0,13.0,13.0,0.47,1.0,1.0,1.0,13.0,1.0,11.0,13.0,6000.0,45.0,22.1,cv884m3ne4ath43m7hu0,BS-11
