cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,mcpm10,ncpm4x0,ncpm10,tpsize,mcpm2x5,mcpm4x0,ncpm1x0,mcpm1x0,mcpm2x5_aqi,ncpm2x5,fanspd,mcpm10_aqi,ncpm0x5,rh_percent,temp_c,device_id,device_name
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T04:01:28.529Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 04:00:27+00:00,4.0,31.0,31.0,0.46,4.0,4.0,31.0,3.0,17.0,31.0,5999.0,4.0,26.0,80.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T05:01:28.558Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 05:00:27+00:00,4.0,36.0,36.0,0.45,4.0,4.0,36.0,4.0,17.0,36.0,6000.0,4.0,31.0,82.0,21.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T06:01:27.61Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 06:00:27+00:00,4.0,36.0,36.0,0.48,4.0,4.0,35.0,4.0,17.0,36.0,5999.0,4.0,31.0,83.0,20.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T07:01:27.642Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 07:00:27+00:00,4.0,33.0,33.0,0.47,4.0,4.0,33.0,4.0,17.0,33.0,6000.0,4.0,29.0,82.0,20.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T08:01:27.671Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 08:00:27+00:00,4.0,34.0,34.0,0.49,4.0,4.0,34.0,4.0,17.0,34.0,6000.0,4.0,29.0,82.0,20.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T09:01:27.707Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 09:00:27+00:00,4.0,38.0,38.0,0.49,4.0,4.0,38.0,4.0,17.0,38.0,5999.0,4.0,32.0,82.0,20.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T10:01:27.744Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 10:00:27+00:00,5.0,47.0,47.0,0.5,5.0,5.0,47.0,5.0,21.0,47.0,5999.0,5.0,40.0,83.0,20.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T11:01:27.779Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 11:00:27+00:00,7.0,61.0,61.0,0.5,7.0,7.0,61.0,7.0,29.0,61.0,6000.0,6.0,52.0,83.0,20.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T12:01:27.811Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 12:00:27+00:00,8.0,70.0,70.0,0.51,8.0,8.0,70.0,8.0,33.0,70.0,5999.0,7.0,60.0,84.0,21.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T13:01:27.876Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 13:00:27+00:00,14.0,126.0,126.0,0.48,14.0,14.0,125.0,14.0,55.0,126.0,6000.0,13.0,108.0,84.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T14:01:27.92Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 14:00:27+00:00,9.0,77.0,77.0,0.46,9.0,9.0,77.0,8.0,38.0,77.0,6000.0,8.0,66.0,80.0,23.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T15:01:27.937Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 15:00:27+00:00,6.0,55.0,55.0,0.48,6.0,6.0,55.0,6.0,25.0,55.0,6000.0,6.0,47.0,71.0,25.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T16:01:27.974Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 16:00:27+00:00,6.0,47.0,47.0,0.43,6.0,6.0,47.0,5.0,25.0,47.0,6000.0,6.0,40.0,64.0,27.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T17:01:28.019Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 17:00:27+00:00,3.0,27.0,27.0,0.4,3.0,3.0,27.0,3.0,13.0,27.0,5999.0,3.0,23.0,46.0,32.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T18:01:28.06Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 18:00:27+00:00,6.0,48.0,48.0,0.43,6.0,6.0,48.0,5.0,25.0,48.0,5999.0,6.0,41.0,81.0,23.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T19:01:28.107Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 19:00:27+00:00,3.0,22.0,22.0,0.46,3.0,3.0,22.0,2.0,13.0,22.0,5999.0,3.0,19.0,76.0,23.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T20:01:28.22Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 20:00:27+00:00,3.0,23.0,23.0,0.43,3.0,3.0,23.0,2.0,13.0,23.0,5999.0,3.0,20.0,83.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T21:01:28.184Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 21:00:27+00:00,5.0,38.0,38.0,0.54,4.0,4.0,38.0,4.0,17.0,38.0,5999.0,5.0,32.0,85.0,21.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T22:01:28.201Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 22:00:27+00:00,3.0,30.0,30.0,0.46,3.0,3.0,30.0,3.0,13.0,30.0,5999.0,3.0,26.0,86.0,21.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T23:01:28.256Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 23:00:27+00:00,3.0,30.0,30.0,0.41,3.0,3.0,29.0,3.0,13.0,30.0,6000.0,3.0,25.0,84.0,22.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T00:01:28.292Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 00:00:27+00:00,4.0,33.0,33.0,0.45,4.0,4.0,33.0,4.0,17.0,33.0,6000.0,4.0,28.0,85.0,21.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T01:01:28.335Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 01:00:27+00:00,4.0,36.0,36.0,0.45,4.0,4.0,35.0,4.0,17.0,36.0,6000.0,4.0,31.0,84.0,21.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T02:01:28.368Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 02:00:27+00:00,5.0,40.0,40.0,0.46,5.0,5.0,40.0,4.0,21.0,40.0,6000.0,5.0,34.0,84.0,21.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T03:01:28.399Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 03:00:27+00:00,5.0,40.0,40.0,0.45,5.0,5.0,40.0,4.0,21.0,40.0,5999.0,5.0,34.0,85.0,21.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T04:01:28.424Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 04:00:27+00:00,5.0,43.0,43.0,0.45,5.0,5.0,43.0,5.0,21.0,43.0,6000.0,5.0,37.0,84.0,21.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T05:01:28.481Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 05:00:27+00:00,6.0,53.0,53.0,0.5,6.0,6.0,52.0,6.0,25.0,53.0,6000.0,6.0,45.0,85.0,21.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T06:01:28.511Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 06:00:27+00:00,3.0,30.0,30.0,0.51,3.0,3.0,29.0,3.0,13.0,30.0,5999.0,3.0,25.0,84.0,20.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T07:01:28.559Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 07:00:27+00:00,3.0,22.0,22.0,0.47,3.0,3.0,22.0,2.0,13.0,22.0,6000.0,3.0,19.0,84.0,20.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T08:01:27.589Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 08:00:27+00:00,2.0,16.0,16.0,0.46,2.0,2.0,16.0,2.0,8.0,16.0,6000.0,2.0,14.0,84.0,20.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T09:01:27.62Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 09:00:27+00:00,4.0,35.0,35.0,0.5,4.0,4.0,35.0,4.0,17.0,35.0,6000.0,4.0,30.0,84.0,20.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T10:01:27.667Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 10:00:27+00:00,5.0,44.0,44.0,0.5,5.0,5.0,44.0,5.0,21.0,44.0,5999.0,5.0,38.0,85.0,20.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T11:01:27.695Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 11:00:27+00:00,6.0,57.0,57.0,0.52,6.0,6.0,57.0,6.0,25.0,57.0,5999.0,6.0,49.0,85.0,20.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T12:01:27.731Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 12:00:27+00:00,11.0,99.0,99.0,0.53,11.0,11.0,98.0,11.0,46.0,99.0,5999.0,10.0,84.0,85.0,21.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T13:01:27.769Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 13:00:27+00:00,13.0,117.0,117.0,0.51,13.0,13.0,116.0,13.0,53.0,116.0,6000.0,12.0,100.0,85.0,22.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T14:01:27.809Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 14:00:27+00:00,17.0,145.0,145.0,0.51,17.0,17.0,144.0,16.0,61.0,145.0,6000.0,16.0,124.0,85.0,22.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T15:01:27.857Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 15:00:27+00:00,18.0,154.0,154.0,0.48,18.0,18.0,153.0,17.0,63.0,154.0,5999.0,17.0,132.0,83.0,23.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T16:01:27.879Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 16:00:27+00:00,15.0,130.0,130.0,0.44,15.0,15.0,129.0,14.0,57.0,130.0,5999.0,14.0,111.0,77.0,25.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T17:01:27.927Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 17:00:27+00:00,11.0,88.0,88.0,0.44,11.0,11.0,88.0,11.0,46.0,88.0,6000.0,10.0,75.0,50.0,35.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T18:01:27.977Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 18:00:27+00:00,10.0,77.0,77.0,0.45,10.0,10.0,76.0,9.0,42.0,77.0,6001.0,9.0,66.0,52.0,36.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T19:01:28.038Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 19:00:27+00:00,11.0,86.0,86.0,0.44,11.0,11.0,86.0,10.0,46.0,86.0,5999.0,10.0,74.0,60.0,32.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T20:01:28.071Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 20:00:27+00:00,9.0,77.0,77.0,0.41,9.0,9.0,76.0,9.0,38.0,77.0,6000.0,8.0,66.0,67.0,29.5,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T21:01:28.127Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 21:00:27+00:00,9.0,74.0,74.0,0.41,9.0,9.0,73.0,9.0,38.0,74.0,6001.0,8.0,63.0,66.0,29.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T22:01:28.166Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 22:00:27+00:00,8.0,69.0,69.0,0.41,8.0,8.0,69.0,8.0,33.0,69.0,6000.0,7.0,59.0,64.0,29.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T23:01:28.207Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 23:00:27+00:00,7.0,54.0,54.0,0.43,7.0,7.0,53.0,6.0,29.0,54.0,5999.0,6.0,46.0,61.0,29.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T00:01:28.262Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 00:00:27+00:00,7.0,56.0,56.0,0.42,7.0,7.0,56.0,6.0,29.0,56.0,6000.0,6.0,48.0,68.0,27.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T01:01:28.314Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 01:00:27+00:00,7.0,57.0,57.0,0.43,7.0,7.0,57.0,6.0,29.0,57.0,6000.0,6.0,49.0,73.0,26.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T02:01:28.329Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 02:00:27+00:00,8.0,67.0,67.0,0.44,8.0,8.0,67.0,7.0,33.0,67.0,5999.0,7.0,57.0,77.0,25.7,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T03:01:28.366Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 03:00:27+00:00,9.0,76.0,76.0,0.43,9.0,9.0,75.0,8.0,38.0,76.0,5999.0,8.0,65.0,75.0,25.6,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T04:01:28.404Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 04:00:27+00:00,9.0,75.0,75.0,0.44,9.0,9.0,75.0,8.0,38.0,75.0,6000.0,8.0,65.0,76.0,25.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T05:01:28.445Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 05:00:27+00:00,10.0,82.0,82.0,0.44,10.0,10.0,81.0,9.0,42.0,82.0,5999.0,9.0,70.0,77.0,24.8,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T06:01:28.488Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 06:00:27+00:00,10.0,85.0,85.0,0.43,10.0,10.0,84.0,9.0,42.0,85.0,6000.0,9.0,73.0,79.0,24.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T07:01:28.521Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 07:00:27+00:00,10.0,87.0,87.0,0.45,10.0,10.0,86.0,10.0,42.0,87.0,5999.0,9.0,74.0,80.0,23.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T08:01:28.561Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 08:00:27+00:00,11.0,95.0,95.0,0.42,11.0,11.0,95.0,10.0,46.0,95.0,5999.0,10.0,82.0,82.0,23.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T09:01:27.6Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 09:00:27+00:00,10.0,89.0,89.0,0.43,10.0,10.0,89.0,10.0,42.0,89.0,6000.0,9.0,76.0,82.0,23.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T10:01:27.638Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 10:00:27+00:00,12.0,102.0,102.0,0.42,12.0,12.0,102.0,11.0,50.0,102.0,5999.0,11.0,88.0,83.0,23.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T11:01:27.679Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 11:00:27+00:00,10.0,89.0,89.0,0.44,10.0,10.0,89.0,10.0,42.0,89.0,6000.0,9.0,76.0,82.0,23.2,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T12:01:27.72Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 12:00:27+00:00,10.0,86.0,86.0,0.43,10.0,10.0,85.0,9.0,42.0,86.0,6000.0,9.0,73.0,81.0,24.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T13:01:27.764Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 13:00:27+00:00,9.0,80.0,80.0,0.42,9.0,9.0,79.0,9.0,38.0,80.0,6000.0,8.0,68.0,76.0,26.4,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T14:01:27.801Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 14:00:27+00:00,10.0,87.0,87.0,0.44,10.0,10.0,86.0,10.0,42.0,87.0,6000.0,9.0,74.0,76.0,26.9,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T15:01:27.842Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 15:00:27+00:00,9.0,77.0,77.0,0.42,9.0,9.0,77.0,9.0,38.0,77.0,5999.0,8.0,66.0,71.0,28.3,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T16:01:27.879Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 16:00:27+00:00,10.0,78.0,78.0,0.44,10.0,10.0,78.0,9.0,42.0,78.0,6000.0,9.0,67.0,66.0,30.5,cv884m3ne4ath43m7hu0,BS-11
